filepath,filename,video_id,original_class,shot_type,has_text,joint_label,split,embedding_index
C:\Temp\deep\labeled_dataset\medium_notext\0054_cut_003.jpg,0054_cut_003.jpg,54,medium_notext,medium,0,medium_notext,train,192
C:\Temp\deep\labeled_dataset\medium_notext\0054_cut_005.jpg,0054_cut_005.jpg,54,medium_notext,medium,0,medium_notext,train,193
C:\Temp\deep\labeled_dataset\medium_notext\0054_cut_010.jpg,0054_cut_010.jpg,54,medium_notext,medium,0,medium_notext,train,194
C:\Temp\deep\labeled_dataset\medium_notext\0084_cut_002.jpg,0084_cut_002.jpg,84,medium_notext,medium,0,medium_notext,train,195
C:\Temp\deep\labeled_dataset\medium_notext\0084_cut_003.jpg,0084_cut_003.jpg,84,medium_notext,medium,0,medium_notext,train,196
C:\Temp\deep\labeled_dataset\medium_notext\0084_cut_007.jpg,0084_cut_007.jpg,84,medium_notext,medium,0,medium_notext,train,197
C:\Temp\deep\labeled_dataset\medium_notext\0084_cut_008.jpg,0084_cut_008.jpg,84,medium_notext,medium,0,medium_notext,train,198
C:\Temp\deep\labeled_dataset\medium_notext\0087_cut_001.jpg,0087_cut_001.jpg,87,medium_notext,medium,0,medium_notext,test,199
C:\Temp\deep\labeled_dataset\medium_notext\0089_cut_007.jpg,0089_cut_007.jpg,89,medium_notext,medium,0,medium_notext,val,200
C:\Temp\deep\labeled_dataset\medium_notext\0089_cut_011.jpg,0089_cut_011.jpg,89,medium_notext,medium,0,medium_notext,val,201
C:\Temp\deep\labeled_dataset\medium_notext\0093_cut_001.jpg,0093_cut_001.jpg,93,medium_notext,medium,0,medium_notext,val,202
C:\Temp\deep\labeled_dataset\medium_notext\0093_cut_019.jpg,0093_cut_019.jpg,93,medium_notext,medium,0,medium_notext,val,203
C:\Temp\deep\labeled_dataset\medium_notext\0098_cut_002.jpg,0098_cut_002.jpg,98,medium_notext,medium,0,medium_notext,train,204
C:\Temp\deep\labeled_dataset\medium_notext\0105_cut_001.jpg,0105_cut_001.jpg,105,medium_notext,medium,0,medium_notext,train,205
C:\Temp\deep\labeled_dataset\medium_notext\0106_cut_008.jpg,0106_cut_008.jpg,106,medium_notext,medium,0,medium_notext,val,206
C:\Temp\deep\labeled_dataset\medium_notext\0108_cut_014.jpg,0108_cut_014.jpg,108,medium_notext,medium,0,medium_notext,train,207
C:\Temp\deep\labeled_dataset\medium_notext\0109_cut_010.jpg,0109_cut_010.jpg,109,medium_notext,medium,0,medium_notext,train,208
C:\Temp\deep\labeled_dataset\medium_notext\0109_cut_012.jpg,0109_cut_012.jpg,109,medium_notext,medium,0,medium_notext,train,209
C:\Temp\deep\labeled_dataset\medium_notext\0109_cut_016.jpg,0109_cut_016.jpg,109,medium_notext,medium,0,medium_notext,train,210
C:\Temp\deep\labeled_dataset\medium_notext\0114_cut_002.jpg,0114_cut_002.jpg,114,medium_notext,medium,0,medium_notext,test,211
C:\Temp\deep\labeled_dataset\medium_notext\0117_cut_001.jpg,0117_cut_001.jpg,117,medium_notext,medium,0,medium_notext,val,212
C:\Temp\deep\labeled_dataset\medium_notext\0117_cut_003.jpg,0117_cut_003.jpg,117,medium_notext,medium,0,medium_notext,val,213
C:\Temp\deep\labeled_dataset\medium_notext\0119_cut_012.jpg,0119_cut_012.jpg,119,medium_notext,medium,0,medium_notext,train,214
C:\Temp\deep\labeled_dataset\medium_notext\0119_cut_013.jpg,0119_cut_013.jpg,119,medium_notext,medium,0,medium_notext,train,215
C:\Temp\deep\labeled_dataset\medium_notext\0122_cut_003.jpg,0122_cut_003.jpg,122,medium_notext,medium,0,medium_notext,train,216
C:\Temp\deep\labeled_dataset\medium_notext\0123_cut_002.jpg,0123_cut_002.jpg,123,medium_notext,medium,0,medium_notext,train,217
C:\Temp\deep\labeled_dataset\medium_notext\0123_cut_003.jpg,0123_cut_003.jpg,123,medium_notext,medium,0,medium_notext,train,218
C:\Temp\deep\labeled_dataset\medium_notext\0123_cut_009.jpg,0123_cut_009.jpg,123,medium_notext,medium,0,medium_notext,train,219
C:\Temp\deep\labeled_dataset\medium_notext\0127_cut_002.jpg,0127_cut_002.jpg,127,medium_notext,medium,0,medium_notext,train,220
C:\Temp\deep\labeled_dataset\medium_text\0001_cut_001.jpg,0001_cut_001.jpg,1,medium_text,medium,1,medium_text,test,221
C:\Temp\deep\labeled_dataset\medium_text\0001_cut_002.jpg,0001_cut_002.jpg,1,medium_text,medium,1,medium_text,test,222
C:\Temp\deep\labeled_dataset\medium_text\0001_cut_004.jpg,0001_cut_004.jpg,1,medium_text,medium,1,medium_text,test,223
C:\Temp\deep\labeled_dataset\medium_text\0003_cut_002.jpg,0003_cut_002.jpg,3,medium_text,medium,1,medium_text,test,224
C:\Temp\deep\labeled_dataset\medium_text\0003_cut_004.jpg,0003_cut_004.jpg,3,medium_text,medium,1,medium_text,test,225
C:\Temp\deep\labeled_dataset\medium_text\0003_cut_005.jpg,0003_cut_005.jpg,3,medium_text,medium,1,medium_text,test,226
C:\Temp\deep\labeled_dataset\medium_text\0003_cut_006.jpg,0003_cut_006.jpg,3,medium_text,medium,1,medium_text,test,227
C:\Temp\deep\labeled_dataset\medium_text\0003_cut_008.jpg,0003_cut_008.jpg,3,medium_text,medium,1,medium_text,test,228
C:\Temp\deep\labeled_dataset\medium_text\0003_cut_009.jpg,0003_cut_009.jpg,3,medium_text,medium,1,medium_text,test,229
C:\Temp\deep\labeled_dataset\medium_text\0003_cut_011.jpg,0003_cut_011.jpg,3,medium_text,medium,1,medium_text,test,230
C:\Temp\deep\labeled_dataset\medium_text\0003_cut_013.jpg,0003_cut_013.jpg,3,medium_text,medium,1,medium_text,test,231
C:\Temp\deep\labeled_dataset\medium_text\0005_cut_013.jpg,0005_cut_013.jpg,5,medium_text,medium,1,medium_text,train,232
C:\Temp\deep\labeled_dataset\medium_text\0006_cut_001.jpg,0006_cut_001.jpg,6,medium_text,medium,1,medium_text,train,233
C:\Temp\deep\labeled_dataset\medium_text\0006_cut_002.jpg,0006_cut_002.jpg,6,medium_text,medium,1,medium_text,train,234
C:\Temp\deep\labeled_dataset\medium_text\0006_cut_003.jpg,0006_cut_003.jpg,6,medium_text,medium,1,medium_text,train,235
C:\Temp\deep\labeled_dataset\medium_text\0006_cut_004.jpg,0006_cut_004.jpg,6,medium_text,medium,1,medium_text,train,236
C:\Temp\deep\labeled_dataset\medium_text\0006_cut_005.jpg,0006_cut_005.jpg,6,medium_text,medium,1,medium_text,train,237
C:\Temp\deep\labeled_dataset\medium_text\0007_cut_001.jpg,0007_cut_001.jpg,7,medium_text,medium,1,medium_text,test,238
C:\Temp\deep\labeled_dataset\medium_text\0010_cut_001.jpg,0010_cut_001.jpg,10,medium_text,medium,1,medium_text,val,239
C:\Temp\deep\labeled_dataset\medium_text\0010_cut_003.jpg,0010_cut_003.jpg,10,medium_text,medium,1,medium_text,val,240
C:\Temp\deep\labeled_dataset\medium_text\0010_cut_008.jpg,0010_cut_008.jpg,10,medium_text,medium,1,medium_text,val,241
C:\Temp\deep\labeled_dataset\medium_text\0010_cut_011.jpg,0010_cut_011.jpg,10,medium_text,medium,1,medium_text,val,242
C:\Temp\deep\labeled_dataset\medium_text\0010_cut_012.jpg,0010_cut_012.jpg,10,medium_text,medium,1,medium_text,val,243
C:\Temp\deep\labeled_dataset\medium_text\0010_cut_013.jpg,0010_cut_013.jpg,10,medium_text,medium,1,medium_text,val,244
C:\Temp\deep\labeled_dataset\medium_text\0010_cut_016.jpg,0010_cut_016.jpg,10,medium_text,medium,1,medium_text,val,245
C:\Temp\deep\labeled_dataset\medium_text\0010_cut_021.jpg,0010_cut_021.jpg,10,medium_text,medium,1,medium_text,val,246
C:\Temp\deep\labeled_dataset\medium_text\0011_cut_001.jpg,0011_cut_001.jpg,11,medium_text,medium,1,medium_text,train,247
C:\Temp\deep\labeled_dataset\medium_text\0011_cut_003.jpg,0011_cut_003.jpg,11,medium_text,medium,1,medium_text,train,248
C:\Temp\deep\labeled_dataset\medium_text\0011_cut_005.jpg,0011_cut_005.jpg,11,medium_text,medium,1,medium_text,train,249
C:\Temp\deep\labeled_dataset\medium_text\0011_cut_009.jpg,0011_cut_009.jpg,11,medium_text,medium,1,medium_text,train,250
C:\Temp\deep\labeled_dataset\medium_text\0011_cut_010.jpg,0011_cut_010.jpg,11,medium_text,medium,1,medium_text,train,251
C:\Temp\deep\labeled_dataset\medium_text\0011_cut_012.jpg,0011_cut_012.jpg,11,medium_text,medium,1,medium_text,train,252
C:\Temp\deep\labeled_dataset\medium_text\0011_cut_013.jpg,0011_cut_013.jpg,11,medium_text,medium,1,medium_text,train,253
C:\Temp\deep\labeled_dataset\medium_text\0011_cut_014.jpg,0011_cut_014.jpg,11,medium_text,medium,1,medium_text,train,254
C:\Temp\deep\labeled_dataset\medium_text\0014_cut_006.jpg,0014_cut_006.jpg,14,medium_text,medium,1,medium_text,train,255
C:\Temp\deep\labeled_dataset\medium_text\0014_cut_007.jpg,0014_cut_007.jpg,14,medium_text,medium,1,medium_text,train,256
C:\Temp\deep\labeled_dataset\medium_text\0016_cut_001.jpg,0016_cut_001.jpg,16,medium_text,medium,1,medium_text,val,257
C:\Temp\deep\labeled_dataset\medium_text\0016_cut_003.jpg,0016_cut_003.jpg,16,medium_text,medium,1,medium_text,val,258
C:\Temp\deep\labeled_dataset\medium_text\0016_cut_009.jpg,0016_cut_009.jpg,16,medium_text,medium,1,medium_text,val,259
C:\Temp\deep\labeled_dataset\medium_text\0016_cut_010.jpg,0016_cut_010.jpg,16,medium_text,medium,1,medium_text,val,260
C:\Temp\deep\labeled_dataset\medium_text\0016_cut_011.jpg,0016_cut_011.jpg,16,medium_text,medium,1,medium_text,val,261
C:\Temp\deep\labeled_dataset\medium_text\0016_cut_013.jpg,0016_cut_013.jpg,16,medium_text,medium,1,medium_text,val,262
C:\Temp\deep\labeled_dataset\medium_text\0017_cut_003.jpg,0017_cut_003.jpg,17,medium_text,medium,1,medium_text,train,263
C:\Temp\deep\labeled_dataset\medium_text\0017_cut_004.jpg,0017_cut_004.jpg,17,medium_text,medium,1,medium_text,train,264
C:\Temp\deep\labeled_dataset\medium_text\0017_cut_006.jpg,0017_cut_006.jpg,17,medium_text,medium,1,medium_text,train,265
C:\Temp\deep\labeled_dataset\medium_text\0017_cut_007.jpg,0017_cut_007.jpg,17,medium_text,medium,1,medium_text,train,266
C:\Temp\deep\labeled_dataset\medium_text\0017_cut_010.jpg,0017_cut_010.jpg,17,medium_text,medium,1,medium_text,train,267
C:\Temp\deep\labeled_dataset\medium_text\0017_cut_012.jpg,0017_cut_012.jpg,17,medium_text,medium,1,medium_text,train,268
C:\Temp\deep\labeled_dataset\medium_text\0018_cut_004.jpg,0018_cut_004.jpg,18,medium_text,medium,1,medium_text,val,269
C:\Temp\deep\labeled_dataset\medium_text\0019_cut_001.jpg,0019_cut_001.jpg,19,medium_text,medium,1,medium_text,test,270
C:\Temp\deep\labeled_dataset\medium_text\0020_cut_002.jpg,0020_cut_002.jpg,20,medium_text,medium,1,medium_text,train,271
C:\Temp\deep\labeled_dataset\medium_text\0020_cut_003.jpg,0020_cut_003.jpg,20,medium_text,medium,1,medium_text,train,272
C:\Temp\deep\labeled_dataset\medium_text\0020_cut_004.jpg,0020_cut_004.jpg,20,medium_text,medium,1,medium_text,train,273
C:\Temp\deep\labeled_dataset\medium_text\0020_cut_005.jpg,0020_cut_005.jpg,20,medium_text,medium,1,medium_text,train,274
C:\Temp\deep\labeled_dataset\medium_text\0020_cut_006.jpg,0020_cut_006.jpg,20,medium_text,medium,1,medium_text,train,275
C:\Temp\deep\labeled_dataset\medium_text\0021_cut_004.jpg,0021_cut_004.jpg,21,medium_text,medium,1,medium_text,val,276
C:\Temp\deep\labeled_dataset\medium_text\0021_cut_005.jpg,0021_cut_005.jpg,21,medium_text,medium,1,medium_text,val,277
C:\Temp\deep\labeled_dataset\medium_text\0022_cut_005.jpg,0022_cut_005.jpg,22,medium_text,medium,1,medium_text,test,278
C:\Temp\deep\labeled_dataset\medium_text\0022_cut_006.jpg,0022_cut_006.jpg,22,medium_text,medium,1,medium_text,test,279
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_001.jpg,0023_cut_001.jpg,23,medium_text,medium,1,medium_text,train,280
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_002.jpg,0023_cut_002.jpg,23,medium_text,medium,1,medium_text,train,281
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_004.jpg,0023_cut_004.jpg,23,medium_text,medium,1,medium_text,train,282
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_005.jpg,0023_cut_005.jpg,23,medium_text,medium,1,medium_text,train,283
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_006.jpg,0023_cut_006.jpg,23,medium_text,medium,1,medium_text,train,284
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_007.jpg,0023_cut_007.jpg,23,medium_text,medium,1,medium_text,train,285
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_008.jpg,0023_cut_008.jpg,23,medium_text,medium,1,medium_text,train,286
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_009.jpg,0023_cut_009.jpg,23,medium_text,medium,1,medium_text,train,287
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_010.jpg,0023_cut_010.jpg,23,medium_text,medium,1,medium_text,train,288
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_011.jpg,0023_cut_011.jpg,23,medium_text,medium,1,medium_text,train,289
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_012.jpg,0023_cut_012.jpg,23,medium_text,medium,1,medium_text,train,290
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_013.jpg,0023_cut_013.jpg,23,medium_text,medium,1,medium_text,train,291
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_014.jpg,0023_cut_014.jpg,23,medium_text,medium,1,medium_text,train,292
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_015.jpg,0023_cut_015.jpg,23,medium_text,medium,1,medium_text,train,293
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_016.jpg,0023_cut_016.jpg,23,medium_text,medium,1,medium_text,train,294
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_017.jpg,0023_cut_017.jpg,23,medium_text,medium,1,medium_text,train,295
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_018.jpg,0023_cut_018.jpg,23,medium_text,medium,1,medium_text,train,296
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_019.jpg,0023_cut_019.jpg,23,medium_text,medium,1,medium_text,train,297
C:\Temp\deep\labeled_dataset\medium_text\0023_cut_020.jpg,0023_cut_020.jpg,23,medium_text,medium,1,medium_text,train,298
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_002.jpg,0024_cut_002.jpg,24,medium_text,medium,1,medium_text,train,299
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_003.jpg,0024_cut_003.jpg,24,medium_text,medium,1,medium_text,train,300
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_004.jpg,0024_cut_004.jpg,24,medium_text,medium,1,medium_text,train,301
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_008.jpg,0024_cut_008.jpg,24,medium_text,medium,1,medium_text,train,302
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_009.jpg,0024_cut_009.jpg,24,medium_text,medium,1,medium_text,train,303
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_013.jpg,0024_cut_013.jpg,24,medium_text,medium,1,medium_text,train,304
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_014.jpg,0024_cut_014.jpg,24,medium_text,medium,1,medium_text,train,305
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_021.jpg,0024_cut_021.jpg,24,medium_text,medium,1,medium_text,train,306
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_022.jpg,0024_cut_022.jpg,24,medium_text,medium,1,medium_text,train,307
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_023.jpg,0024_cut_023.jpg,24,medium_text,medium,1,medium_text,train,308
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_028.jpg,0024_cut_028.jpg,24,medium_text,medium,1,medium_text,train,309
C:\Temp\deep\labeled_dataset\medium_text\0024_cut_032.jpg,0024_cut_032.jpg,24,medium_text,medium,1,medium_text,train,310
C:\Temp\deep\labeled_dataset\medium_text\0025_cut_001.jpg,0025_cut_001.jpg,25,medium_text,medium,1,medium_text,test,311
C:\Temp\deep\labeled_dataset\medium_text\0025_cut_003.jpg,0025_cut_003.jpg,25,medium_text,medium,1,medium_text,test,312
C:\Temp\deep\labeled_dataset\medium_text\0025_cut_004.jpg,0025_cut_004.jpg,25,medium_text,medium,1,medium_text,test,313
C:\Temp\deep\labeled_dataset\medium_text\0025_cut_008.jpg,0025_cut_008.jpg,25,medium_text,medium,1,medium_text,test,314
C:\Temp\deep\labeled_dataset\medium_text\0025_cut_009.jpg,0025_cut_009.jpg,25,medium_text,medium,1,medium_text,test,315
C:\Temp\deep\labeled_dataset\medium_text\0025_cut_010.jpg,0025_cut_010.jpg,25,medium_text,medium,1,medium_text,test,316
C:\Temp\deep\labeled_dataset\medium_text\0025_cut_012.jpg,0025_cut_012.jpg,25,medium_text,medium,1,medium_text,test,317
C:\Temp\deep\labeled_dataset\medium_text\0026_cut_001.jpg,0026_cut_001.jpg,26,medium_text,medium,1,medium_text,train,318
C:\Temp\deep\labeled_dataset\medium_text\0026_cut_003.jpg,0026_cut_003.jpg,26,medium_text,medium,1,medium_text,train,319
C:\Temp\deep\labeled_dataset\medium_text\0026_cut_004.jpg,0026_cut_004.jpg,26,medium_text,medium,1,medium_text,train,320
C:\Temp\deep\labeled_dataset\medium_text\0027_cut_001.jpg,0027_cut_001.jpg,27,medium_text,medium,1,medium_text,train,321
C:\Temp\deep\labeled_dataset\medium_text\0027_cut_002.jpg,0027_cut_002.jpg,27,medium_text,medium,1,medium_text,train,322
C:\Temp\deep\labeled_dataset\medium_text\0028_cut_001.jpg,0028_cut_001.jpg,28,medium_text,medium,1,medium_text,train,323
C:\Temp\deep\labeled_dataset\medium_text\0028_cut_002.jpg,0028_cut_002.jpg,28,medium_text,medium,1,medium_text,train,324
C:\Temp\deep\labeled_dataset\medium_text\0028_cut_003.jpg,0028_cut_003.jpg,28,medium_text,medium,1,medium_text,train,325
C:\Temp\deep\labeled_dataset\medium_text\0028_cut_005.jpg,0028_cut_005.jpg,28,medium_text,medium,1,medium_text,train,326
C:\Temp\deep\labeled_dataset\medium_text\0028_cut_008.jpg,0028_cut_008.jpg,28,medium_text,medium,1,medium_text,train,327
C:\Temp\deep\labeled_dataset\medium_text\0028_cut_009.jpg,0028_cut_009.jpg,28,medium_text,medium,1,medium_text,train,328
C:\Temp\deep\labeled_dataset\medium_text\0028_cut_011.jpg,0028_cut_011.jpg,28,medium_text,medium,1,medium_text,train,329
C:\Temp\deep\labeled_dataset\medium_text\0029_cut_005.jpg,0029_cut_005.jpg,29,medium_text,medium,1,medium_text,train,330
C:\Temp\deep\labeled_dataset\medium_text\0029_cut_007.jpg,0029_cut_007.jpg,29,medium_text,medium,1,medium_text,train,331
C:\Temp\deep\labeled_dataset\medium_text\0029_cut_012.jpg,0029_cut_012.jpg,29,medium_text,medium,1,medium_text,train,332
C:\Temp\deep\labeled_dataset\medium_text\0029_cut_019.jpg,0029_cut_019.jpg,29,medium_text,medium,1,medium_text,train,333
C:\Temp\deep\labeled_dataset\medium_text\0029_cut_029.jpg,0029_cut_029.jpg,29,medium_text,medium,1,medium_text,train,334
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_001.jpg,0030_cut_001.jpg,30,medium_text,medium,1,medium_text,val,335
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_002.jpg,0030_cut_002.jpg,30,medium_text,medium,1,medium_text,val,336
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_004.jpg,0030_cut_004.jpg,30,medium_text,medium,1,medium_text,val,337
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_005.jpg,0030_cut_005.jpg,30,medium_text,medium,1,medium_text,val,338
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_006.jpg,0030_cut_006.jpg,30,medium_text,medium,1,medium_text,val,339
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_007.jpg,0030_cut_007.jpg,30,medium_text,medium,1,medium_text,val,340
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_009.jpg,0030_cut_009.jpg,30,medium_text,medium,1,medium_text,val,341
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_023.jpg,0030_cut_023.jpg,30,medium_text,medium,1,medium_text,val,342
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_024.jpg,0030_cut_024.jpg,30,medium_text,medium,1,medium_text,val,343
C:\Temp\deep\labeled_dataset\medium_text\0030_cut_026.jpg,0030_cut_026.jpg,30,medium_text,medium,1,medium_text,val,344
C:\Temp\deep\labeled_dataset\medium_text\0032_cut_002.jpg,0032_cut_002.jpg,32,medium_text,medium,1,medium_text,train,345
C:\Temp\deep\labeled_dataset\medium_text\0032_cut_003.jpg,0032_cut_003.jpg,32,medium_text,medium,1,medium_text,train,346
C:\Temp\deep\labeled_dataset\medium_text\0032_cut_004.jpg,0032_cut_004.jpg,32,medium_text,medium,1,medium_text,train,347
C:\Temp\deep\labeled_dataset\medium_text\0033_cut_001.jpg,0033_cut_001.jpg,33,medium_text,medium,1,medium_text,train,348
C:\Temp\deep\labeled_dataset\medium_text\0033_cut_002.jpg,0033_cut_002.jpg,33,medium_text,medium,1,medium_text,train,349
C:\Temp\deep\labeled_dataset\medium_text\0033_cut_003.jpg,0033_cut_003.jpg,33,medium_text,medium,1,medium_text,train,350
C:\Temp\deep\labeled_dataset\medium_text\0033_cut_004.jpg,0033_cut_004.jpg,33,medium_text,medium,1,medium_text,train,351
C:\Temp\deep\labeled_dataset\medium_text\0033_cut_005.jpg,0033_cut_005.jpg,33,medium_text,medium,1,medium_text,train,352
C:\Temp\deep\labeled_dataset\medium_text\0033_cut_006.jpg,0033_cut_006.jpg,33,medium_text,medium,1,medium_text,train,353
C:\Temp\deep\labeled_dataset\medium_text\0034_cut_002.jpg,0034_cut_002.jpg,34,medium_text,medium,1,medium_text,val,354
C:\Temp\deep\labeled_dataset\medium_text\0034_cut_003.jpg,0034_cut_003.jpg,34,medium_text,medium,1,medium_text,val,355
C:\Temp\deep\labeled_dataset\medium_text\0034_cut_007.jpg,0034_cut_007.jpg,34,medium_text,medium,1,medium_text,val,356
C:\Temp\deep\labeled_dataset\medium_text\0034_cut_008.jpg,0034_cut_008.jpg,34,medium_text,medium,1,medium_text,val,357
C:\Temp\deep\labeled_dataset\medium_text\0037_cut_003.jpg,0037_cut_003.jpg,37,medium_text,medium,1,medium_text,test,358
C:\Temp\deep\labeled_dataset\medium_text\0037_cut_004.jpg,0037_cut_004.jpg,37,medium_text,medium,1,medium_text,test,359
C:\Temp\deep\labeled_dataset\medium_text\0037_cut_005.jpg,0037_cut_005.jpg,37,medium_text,medium,1,medium_text,test,360
C:\Temp\deep\labeled_dataset\medium_text\0037_cut_006.jpg,0037_cut_006.jpg,37,medium_text,medium,1,medium_text,test,361
C:\Temp\deep\labeled_dataset\medium_text\0037_cut_008.jpg,0037_cut_008.jpg,37,medium_text,medium,1,medium_text,test,362
C:\Temp\deep\labeled_dataset\medium_text\0037_cut_009.jpg,0037_cut_009.jpg,37,medium_text,medium,1,medium_text,test,363
C:\Temp\deep\labeled_dataset\medium_text\0037_cut_011.jpg,0037_cut_011.jpg,37,medium_text,medium,1,medium_text,test,364
C:\Temp\deep\labeled_dataset\medium_text\0038_cut_001.jpg,0038_cut_001.jpg,38,medium_text,medium,1,medium_text,train,365
C:\Temp\deep\labeled_dataset\medium_text\0039_cut_002.jpg,0039_cut_002.jpg,39,medium_text,medium,1,medium_text,train,366
C:\Temp\deep\labeled_dataset\medium_text\0040_cut_001.jpg,0040_cut_001.jpg,40,medium_text,medium,1,medium_text,train,367
C:\Temp\deep\labeled_dataset\medium_text\0040_cut_004.jpg,0040_cut_004.jpg,40,medium_text,medium,1,medium_text,train,368
C:\Temp\deep\labeled_dataset\medium_text\0040_cut_008.jpg,0040_cut_008.jpg,40,medium_text,medium,1,medium_text,train,369
C:\Temp\deep\labeled_dataset\medium_text\0040_cut_009.jpg,0040_cut_009.jpg,40,medium_text,medium,1,medium_text,train,370
C:\Temp\deep\labeled_dataset\medium_text\0040_cut_013.jpg,0040_cut_013.jpg,40,medium_text,medium,1,medium_text,train,371
C:\Temp\deep\labeled_dataset\medium_text\0040_cut_017.jpg,0040_cut_017.jpg,40,medium_text,medium,1,medium_text,train,372
C:\Temp\deep\labeled_dataset\medium_text\0041_cut_001.jpg,0041_cut_001.jpg,41,medium_text,medium,1,medium_text,train,373
C:\Temp\deep\labeled_dataset\medium_text\0042_cut_001.jpg,0042_cut_001.jpg,42,medium_text,medium,1,medium_text,train,374
C:\Temp\deep\labeled_dataset\medium_text\0043_cut_001.jpg,0043_cut_001.jpg,43,medium_text,medium,1,medium_text,train,375
C:\Temp\deep\labeled_dataset\medium_text\0043_cut_002.jpg,0043_cut_002.jpg,43,medium_text,medium,1,medium_text,train,376
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_001.jpg,0044_cut_001.jpg,44,medium_text,medium,1,medium_text,train,377
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_004.jpg,0044_cut_004.jpg,44,medium_text,medium,1,medium_text,train,378
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_006.jpg,0044_cut_006.jpg,44,medium_text,medium,1,medium_text,train,379
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_007.jpg,0044_cut_007.jpg,44,medium_text,medium,1,medium_text,train,380
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_008.jpg,0044_cut_008.jpg,44,medium_text,medium,1,medium_text,train,381
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_009.jpg,0044_cut_009.jpg,44,medium_text,medium,1,medium_text,train,382
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_010.jpg,0044_cut_010.jpg,44,medium_text,medium,1,medium_text,train,383
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_012.jpg,0044_cut_012.jpg,44,medium_text,medium,1,medium_text,train,384
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_013.jpg,0044_cut_013.jpg,44,medium_text,medium,1,medium_text,train,385
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_014.jpg,0044_cut_014.jpg,44,medium_text,medium,1,medium_text,train,386
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_016.jpg,0044_cut_016.jpg,44,medium_text,medium,1,medium_text,train,387
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_017.jpg,0044_cut_017.jpg,44,medium_text,medium,1,medium_text,train,388
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_020.jpg,0044_cut_020.jpg,44,medium_text,medium,1,medium_text,train,389
C:\Temp\deep\labeled_dataset\medium_text\0044_cut_022.jpg,0044_cut_022.jpg,44,medium_text,medium,1,medium_text,train,390
C:\Temp\deep\labeled_dataset\medium_text\0045_cut_002.jpg,0045_cut_002.jpg,45,medium_text,medium,1,medium_text,train,391
C:\Temp\deep\labeled_dataset\medium_text\0045_cut_003.jpg,0045_cut_003.jpg,45,medium_text,medium,1,medium_text,train,392
C:\Temp\deep\labeled_dataset\medium_text\0045_cut_005.jpg,0045_cut_005.jpg,45,medium_text,medium,1,medium_text,train,393
C:\Temp\deep\labeled_dataset\medium_text\0047_cut_005.jpg,0047_cut_005.jpg,47,medium_text,medium,1,medium_text,train,394
C:\Temp\deep\labeled_dataset\medium_text\0048_cut_002.jpg,0048_cut_002.jpg,48,medium_text,medium,1,medium_text,test,395
