filepath,filename,video_id,original_class,shot_type,has_text,joint_label,split
C:\Temp\shot-classification\labeled_dataset\medium_text\0030_cut_004.jpg,0030_cut_004.jpg,0030,medium_text,medium,1,medium_text,test
C:\Temp\shot-classification\labeled_dataset\medium_text\0030_cut_005.jpg,0030_cut_005.jpg,0030,medium_text,medium,1,medium_text,test
C:\Temp\shot-classification\labeled_dataset\medium_text\0030_cut_006.jpg,0030_cut_006.jpg,0030,medium_text,medium,1,medium_text,test
C:\Temp\shot-classification\labeled_dataset\medium_text\0030_cut_007.jpg,0030_cut_007.jpg,0030,medium_text,medium,1,medium_text,test
C:\Temp\shot-classification\labeled_dataset\medium_text\0030_cut_009.jpg,0030_cut_009.jpg,0030,medium_text,medium,1,medium_text,test
C:\Temp\shot-classification\labeled_dataset\medium_text\0030_cut_023.jpg,0030_cut_023.jpg,0030,medium_text,medium,1,medium_text,test
C:\Temp\shot-classification\labeled_dataset\medium_text\0030_cut_024.jpg,0030_cut_024.jpg,0030,medium_text,medium,1,medium_text,test
C:\Temp\shot-classification\labeled_dataset\medium_text\0030_cut_026.jpg,0030_cut_026.jpg,0030,medium_text,medium,1,medium_text,test
C:\Temp\shot-classification\labeled_dataset\space_text\0030_cut_012.jpg,0030_cut_012.jpg,0030,space_text,space,1,space_text,test
C:\Temp\shot-classification\labeled_dataset\wide_notext\0030_cut_008.jpg,0030_cut_008.jpg,0030,wide_notext,wide,0,wide_notext,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0030_cut_010.jpg,0030_cut_010.jpg,0030,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0030_cut_014.jpg,0030_cut_014.jpg,0030,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0030_cut_016.jpg,0030_cut_016.jpg,0030,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0030_cut_017.jpg,0030_cut_017.jpg,0030,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0030_cut_018.jpg,0030_cut_018.jpg,0030,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0030_cut_019.jpg,0030_cut_019.jpg,0030,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0030_cut_020.jpg,0030_cut_020.jpg,0030,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0030_cut_021.jpg,0030_cut_021.jpg,0030,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0031_cut_001.jpg,0031_cut_001.jpg,0031,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0031_cut_002.jpg,0031_cut_002.jpg,0031,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\wide_text\0031_cut_003.jpg,0031_cut_003.jpg,0031,wide_text,wide,1,wide_text,test
C:\Temp\shot-classification\labeled_dataset\medium_notext\0032_cut_005.jpg,0032_cut_005.jpg,0032,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0032_cut_002.jpg,0032_cut_002.jpg,0032,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0032_cut_003.jpg,0032_cut_003.jpg,0032,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0032_cut_004.jpg,0032_cut_004.jpg,0032,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0032_cut_001.jpg,0032_cut_001.jpg,0032,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0033_cut_001.jpg,0033_cut_001.jpg,0033,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0033_cut_002.jpg,0033_cut_002.jpg,0033,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0033_cut_003.jpg,0033_cut_003.jpg,0033,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0033_cut_004.jpg,0033_cut_004.jpg,0033,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0033_cut_005.jpg,0033_cut_005.jpg,0033,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0033_cut_006.jpg,0033_cut_006.jpg,0033,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0034_cut_006.jpg,0034_cut_006.jpg,0034,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0034_cut_009.jpg,0034_cut_009.jpg,0034,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0034_cut_002.jpg,0034_cut_002.jpg,0034,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0034_cut_003.jpg,0034_cut_003.jpg,0034,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0034_cut_007.jpg,0034_cut_007.jpg,0034,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0034_cut_008.jpg,0034_cut_008.jpg,0034,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0034_cut_004.jpg,0034_cut_004.jpg,0034,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0034_cut_001.jpg,0034_cut_001.jpg,0034,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0034_cut_005.jpg,0034_cut_005.jpg,0034,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0035_cut_001.jpg,0035_cut_001.jpg,0035,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0035_cut_003.jpg,0035_cut_003.jpg,0035,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0035_cut_002.jpg,0035_cut_002.jpg,0035,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0035_cut_004.jpg,0035_cut_004.jpg,0035,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0036_cut_001.jpg,0036_cut_001.jpg,0036,close-up_notext,close-up,0,close-up_notext,train
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0036_cut_008.jpg,0036_cut_008.jpg,0036,close-up_notext,close-up,0,close-up_notext,train
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0036_cut_009.jpg,0036_cut_009.jpg,0036,close-up_notext,close-up,0,close-up_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0036_cut_005.jpg,0036_cut_005.jpg,0036,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0036_cut_006.jpg,0036_cut_006.jpg,0036,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\space_notext\0036_cut_003.jpg,0036_cut_003.jpg,0036,space_notext,space,0,space_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0036_cut_002.jpg,0036_cut_002.jpg,0036,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0036_cut_007.jpg,0036_cut_007.jpg,0036,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0036_cut_004.jpg,0036_cut_004.jpg,0036,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0037_cut_002.jpg,0037_cut_002.jpg,0037,close-up_notext,close-up,0,close-up_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0037_cut_003.jpg,0037_cut_003.jpg,0037,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0037_cut_004.jpg,0037_cut_004.jpg,0037,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0037_cut_005.jpg,0037_cut_005.jpg,0037,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0037_cut_006.jpg,0037_cut_006.jpg,0037,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0037_cut_008.jpg,0037_cut_008.jpg,0037,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0037_cut_009.jpg,0037_cut_009.jpg,0037,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0037_cut_011.jpg,0037_cut_011.jpg,0037,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0037_cut_013.jpg,0037_cut_013.jpg,0037,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\space_notext\0037_cut_001.jpg,0037_cut_001.jpg,0037,space_notext,space,0,space_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0037_cut_012.jpg,0037_cut_012.jpg,0037,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0038_cut_006.jpg,0038_cut_006.jpg,0038,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0038_cut_001.jpg,0038_cut_001.jpg,0038,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0038_cut_003.jpg,0038_cut_003.jpg,0038,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0038_cut_004.jpg,0038_cut_004.jpg,0038,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0038_cut_005.jpg,0038_cut_005.jpg,0038,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0038_cut_002.jpg,0038_cut_002.jpg,0038,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0039_cut_002.jpg,0039_cut_002.jpg,0039,medium_text,medium,1,medium_text,val
C:\Temp\shot-classification\labeled_dataset\wide_notext\0039_cut_005.jpg,0039_cut_005.jpg,0039,wide_notext,wide,0,wide_notext,val
C:\Temp\shot-classification\labeled_dataset\wide_text\0039_cut_001.jpg,0039_cut_001.jpg,0039,wide_text,wide,1,wide_text,val
C:\Temp\shot-classification\labeled_dataset\wide_text\0039_cut_003.jpg,0039_cut_003.jpg,0039,wide_text,wide,1,wide_text,val
C:\Temp\shot-classification\labeled_dataset\wide_text\0039_cut_004.jpg,0039_cut_004.jpg,0039,wide_text,wide,1,wide_text,val
C:\Temp\shot-classification\labeled_dataset\wide_text\0039_cut_006.jpg,0039_cut_006.jpg,0039,wide_text,wide,1,wide_text,val
C:\Temp\shot-classification\labeled_dataset\close-up_text\0040_cut_004.jpg,0040_cut_004.jpg,0040,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0040_cut_005.jpg,0040_cut_005.jpg,0040,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0040_cut_018.jpg,0040_cut_018.jpg,0040,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0040_cut_001.jpg,0040_cut_001.jpg,0040,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0040_cut_008.jpg,0040_cut_008.jpg,0040,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0040_cut_009.jpg,0040_cut_009.jpg,0040,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0040_cut_013.jpg,0040_cut_013.jpg,0040,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0040_cut_017.jpg,0040_cut_017.jpg,0040,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0040_cut_003.jpg,0040_cut_003.jpg,0040,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0040_cut_011.jpg,0040_cut_011.jpg,0040,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0040_cut_012.jpg,0040_cut_012.jpg,0040,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\space_text\0040_cut_006.jpg,0040_cut_006.jpg,0040,space_text,space,1,space_text,train
C:\Temp\shot-classification\labeled_dataset\space_text\0040_cut_007.jpg,0040_cut_007.jpg,0040,space_text,space,1,space_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0040_cut_002.jpg,0040_cut_002.jpg,0040,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0040_cut_010.jpg,0040_cut_010.jpg,0040,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0040_cut_014.jpg,0040_cut_014.jpg,0040,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0040_cut_016.jpg,0040_cut_016.jpg,0040,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0041_cut_001.jpg,0041_cut_001.jpg,0041,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0041_cut_002.jpg,0041_cut_002.jpg,0041,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0042_cut_001.jpg,0042_cut_001.jpg,0042,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0042_cut_004.jpg,0042_cut_004.jpg,0042,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\space_text\0042_cut_005.jpg,0042_cut_005.jpg,0042,space_text,space,1,space_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0042_cut_002.jpg,0042_cut_002.jpg,0042,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0042_cut_006.jpg,0042_cut_006.jpg,0042,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0043_cut_005.jpg,0043_cut_005.jpg,0043,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0043_cut_007.jpg,0043_cut_007.jpg,0043,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0043_cut_001.jpg,0043_cut_001.jpg,0043,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0043_cut_002.jpg,0043_cut_002.jpg,0043,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0043_cut_003.jpg,0043_cut_003.jpg,0043,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0043_cut_004.jpg,0043_cut_004.jpg,0043,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0043_cut_006.jpg,0043_cut_006.jpg,0043,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0044_cut_011.jpg,0044_cut_011.jpg,0044,close-up_notext,close-up,0,close-up_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0044_cut_003.jpg,0044_cut_003.jpg,0044,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0044_cut_005.jpg,0044_cut_005.jpg,0044,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0044_cut_019.jpg,0044_cut_019.jpg,0044,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_001.jpg,0044_cut_001.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_004.jpg,0044_cut_004.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_006.jpg,0044_cut_006.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_007.jpg,0044_cut_007.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_008.jpg,0044_cut_008.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_009.jpg,0044_cut_009.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_010.jpg,0044_cut_010.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_012.jpg,0044_cut_012.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_013.jpg,0044_cut_013.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_014.jpg,0044_cut_014.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_016.jpg,0044_cut_016.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_017.jpg,0044_cut_017.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_020.jpg,0044_cut_020.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0044_cut_022.jpg,0044_cut_022.jpg,0044,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\object_notext\0044_cut_002.jpg,0044_cut_002.jpg,0044,object_notext,object,0,object_notext,train
C:\Temp\shot-classification\labeled_dataset\object_notext\0044_cut_015.jpg,0044_cut_015.jpg,0044,object_notext,object,0,object_notext,train
C:\Temp\shot-classification\labeled_dataset\object_notext\0044_cut_018.jpg,0044_cut_018.jpg,0044,object_notext,object,0,object_notext,train
C:\Temp\shot-classification\labeled_dataset\space_notext\0044_cut_021.jpg,0044_cut_021.jpg,0044,space_notext,space,0,space_notext,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0045_cut_004.jpg,0045_cut_004.jpg,0045,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0045_cut_002.jpg,0045_cut_002.jpg,0045,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0045_cut_003.jpg,0045_cut_003.jpg,0045,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0045_cut_005.jpg,0045_cut_005.jpg,0045,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0045_cut_001.jpg,0045_cut_001.jpg,0045,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0046_cut_003.jpg,0046_cut_003.jpg,0046,wide_notext,wide,0,wide_notext,val
C:\Temp\shot-classification\labeled_dataset\wide_text\0046_cut_001.jpg,0046_cut_001.jpg,0046,wide_text,wide,1,wide_text,val
C:\Temp\shot-classification\labeled_dataset\close-up_text\0047_cut_004.jpg,0047_cut_004.jpg,0047,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0047_cut_003.jpg,0047_cut_003.jpg,0047,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0047_cut_005.jpg,0047_cut_005.jpg,0047,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0047_cut_001.jpg,0047_cut_001.jpg,0047,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0047_cut_002.jpg,0047_cut_002.jpg,0047,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0048_cut_027.jpg,0048_cut_027.jpg,0048,close-up_notext,close-up,0,close-up_notext,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_017.jpg,0048_cut_017.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_019.jpg,0048_cut_019.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_021.jpg,0048_cut_021.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_022.jpg,0048_cut_022.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_030.jpg,0048_cut_030.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_031.jpg,0048_cut_031.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_032.jpg,0048_cut_032.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_033.jpg,0048_cut_033.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_035.jpg,0048_cut_035.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_037.jpg,0048_cut_037.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\close-up_text\0048_cut_039.jpg,0048_cut_039.jpg,0048,close-up_text,close-up,1,close-up_text,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0048_cut_001.jpg,0048_cut_001.jpg,0048,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_002.jpg,0048_cut_002.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_008.jpg,0048_cut_008.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_013.jpg,0048_cut_013.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_014.jpg,0048_cut_014.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_015.jpg,0048_cut_015.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_016.jpg,0048_cut_016.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_018.jpg,0048_cut_018.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_020.jpg,0048_cut_020.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_023.jpg,0048_cut_023.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_025.jpg,0048_cut_025.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_026.jpg,0048_cut_026.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_028.jpg,0048_cut_028.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_029.jpg,0048_cut_029.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_034.jpg,0048_cut_034.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_036.jpg,0048_cut_036.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0048_cut_038.jpg,0048_cut_038.jpg,0048,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0048_cut_009.jpg,0048_cut_009.jpg,0048,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0048_cut_010.jpg,0048_cut_010.jpg,0048,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0048_cut_011.jpg,0048_cut_011.jpg,0048,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\object_text\0048_cut_012.jpg,0048_cut_012.jpg,0048,object_text,object,1,object_text,train
C:\Temp\shot-classification\labeled_dataset\space_text\0048_cut_003.jpg,0048_cut_003.jpg,0048,space_text,space,1,space_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0048_cut_004.jpg,0048_cut_004.jpg,0048,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0048_cut_006.jpg,0048_cut_006.jpg,0048,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0048_cut_007.jpg,0048_cut_007.jpg,0048,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\medium_text\0049_cut_001.jpg,0049_cut_001.jpg,0049,medium_text,medium,1,medium_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0049_cut_002.jpg,0049_cut_002.jpg,0049,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0049_cut_003.jpg,0049_cut_003.jpg,0049,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0050_cut_004.jpg,0050_cut_004.jpg,0050,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0050_cut_005.jpg,0050_cut_005.jpg,0050,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0050_cut_002.jpg,0050_cut_002.jpg,0050,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0050_cut_003.jpg,0050_cut_003.jpg,0050,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0050_cut_006.jpg,0050_cut_006.jpg,0050,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_notext\0050_cut_007.jpg,0050_cut_007.jpg,0050,wide_notext,wide,0,wide_notext,train
C:\Temp\shot-classification\labeled_dataset\wide_text\0050_cut_001.jpg,0050_cut_001.jpg,0050,wide_text,wide,1,wide_text,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0051_cut_001.jpg,0051_cut_001.jpg,0051,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0051_cut_002.jpg,0051_cut_002.jpg,0051,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0051_cut_004.jpg,0051_cut_004.jpg,0051,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0051_cut_005.jpg,0051_cut_005.jpg,0051,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0051_cut_006.jpg,0051_cut_006.jpg,0051,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\medium_notext\0051_cut_007.jpg,0051_cut_007.jpg,0051,medium_notext,medium,0,medium_notext,train
C:\Temp\shot-classification\labeled_dataset\object_notext\0051_cut_003.jpg,0051_cut_003.jpg,0051,object_notext,object,0,object_notext,train
C:\Temp\shot-classification\labeled_dataset\object_notext\0051_cut_008.jpg,0051_cut_008.jpg,0051,object_notext,object,0,object_notext,train
